TeamName,`PlayerName,Year,Partispated,Started
Falcons,Chris Chandler,2001,14,14
Falcons,Bob Christian,2001,16,8
Falcons,Travis Claridge,2001,14,11
Falcons,Henri Crockett,2001,16,15
Falcons,Alge Crumpler,2001,16,12
Falcons,Chris Draft,2001,13,10
Falcons,Shane Dronett,2001,15,15
Falcons,Jay Feely,2001,16,0
Falcons,Brian Finneran,2001,16,1
Falcons,Ronald Flemons,2001,1,0
Falcons,Kynan Forney,2001,12,8
Falcons,Roberto Garza,2001,16,4
Falcons,Darrien Gordon,2001,16,2
Falcons,Corey Hall,2001,3,0
Falcons,Travis Hall,2001,16,16
Falcons,Bob Hallen,2001,15,12
Falcons,Conrad Hamilton,2001,6,0
Falcons,Chris Hudson,2001,15,2
Falcons,Ed Jasper,2001,16,1
Falcons,Shawn Jefferson,2001,16,6
Falcons,Travis Jervey,2001,16,0
Falcons,Doug Johnson,2001,3,0
Falcons,Antony Jordan,2001,4,0
Falcons,Dave Kadela,2001,1,0
Falcons,Reggie Kelly,2001,14,13
Falcons,Patrick Kerney,2001,16,16
Falcons,Brian Kozlowski,2001,16,0
Falcons,George Layne,2001,2,0
Falcons,Tony Martin,2001,11,9
Falcons,Terance Mathis,2001,16,16
Falcons,Gerald McBurrows,2001,14,8
Falcons,Todd McClure,2001,15,15
Falcons,Quentin McCord,2001,7,0
Falcons,Chris Mohr,2001,16,0
Falcons,Ron Moore,2001,1,0
Falcons,Derek Rackley,2001,16,0
Falcons,Ephraim Salaam,2001,14,13
Falcons,Mark Simoneau,2001,16,5
Falcons,Brady Smith,2001,15,15
Falcons,Maurice Smith,2001,16,12
Falcons,Matt Stewart,2001,15,0
Falcons,Shawn Swayda,2001,10,0
Falcons,Rodney Thomas,2001,12,0
Falcons,Michael Thompson,2001,2,1
Falcons,Artie Ulmer,2001,15,0
Falcons,Darrick Vaughn,2001,16,0
Falcons,Michael Vick,2001,8,2
Falcons,Bob Whitfield,2001,16,16
Falcons,Chuck Wiley,2001,16,1
Falcons,Elijah Williams,2001,5,1
Falcons,Ashley Ambrose,2002,16,16
Falcons,Martin Bibla,2002,10,0
Falcons,Juran Bolden,2002,14,6
Falcons,Keith Brooking,2002,16,16
Falcons,Ray Buchanan,2002,12,11
Falcons,Keion Carpenter,2002,16,16
Falcons,Johndale Carty,2002,16,1
Falcons,Darrin Chiaverini,2002,7,0
Falcons,Bob Christian,2002,15,10
Falcons,Travis Claridge,2002,16,16
Falcons,Alge Crumpler,2002,16,9
Falcons,Chris Draft,2002,15,5
Falcons,T.J. Duckett,2002,12,3
Falcons,Warrick Dunn,2002,15,14
Falcons,Jay Feely,2002,16,0
Falcons,Brian Finneran,2002,16,16
Falcons,Ronald Flemons,2002,4,0
Falcons,Kynan Forney,2002,14,12
Falcons,Roberto Garza,2002,6,4
Falcons,Trevor Gaylor,2002,13,2
Falcons,Damon Gibson,2002,1,0
Falcons,Travis Hall,2002,11,1
Falcons,Rodney Heath,2002,1,0
Falcons,Kahlil Hill,2002,1,0
Falcons,John Holecek,2002,12,11
Falcons,Willie Jackson,2002,7,1
Falcons,Ed Jasper,2002,16,16
Falcons,Shawn Jefferson,2002,13,7
Falcons,Travis Jervey,2002,6,0
Falcons,Doug Johnson,2002,6,1
Falcons,Ellis Johnson,2002,16,2
Falcons,Henry Jones,2002,9,0
Falcons,Jeff Kelly,2002,1,0
Falcons,Reggie Kelly,2002,16,16
Falcons,Patrick Kerney,2002,16,16
Falcons,Brian Kozlowski,2002,16,2
Falcons,George Layne,2002,2,0
Falcons,Kevin Mathis,2002,11,0
Falcons,Gerald McBurrows,2002,15,14
Falcons,Kevin McCadam,2002,11,1
Falcons,Todd McClure,2002,16,16
Falcons,Quentin McCord,2002,9,0
Falcons,Reggie McGrew,2002,2,0
Falcons,Chris Mohr,2002,16,0
Falcons,Will Overstreet,2002,2,0
Falcons,Derek Rackley,2002,16,0
Falcons,Karon Riley,2002,3,0
Falcons,Sam Rogers,2002,15,13
Falcons,Allen Rossum,2002,14,0
Falcons,Kevin Shaffer,2002,6,0
Falcons,Mark Simoneau,2002,15,0
Falcons,Brady Smith,2002,14,14
Falcons,Maurice Smith,2002,2,0
Falcons,Matt Stewart,2002,16,13
Falcons,John Thierry,2002,14,4
Falcons,Michael Thompson,2002,8,1
Falcons,Artie Ulmer,2002,15,0
Falcons,Michael Vick,2002,15,15
Falcons,Fred Weary,2002,16,0
Falcons,Todd Weiner,2002,16,15
Falcons,Bob Whitfield,2002,16,16
Falcons,Martin Bibla,2003,10,2
Falcons,Juran Bolden,2003,8,8
Falcons,Sean Brewer,2003,9,0
Falcons,Keith Brooking,2003,16,16
Falcons,Ray Buchanan,2003,15,8
Falcons,Keion Carpenter,2003,15,8
Falcons,Travis Claridge,2003,6,6
Falcons,Alge Crumpler,2003,16,16
Falcons,Woodrow Dantzler,2003,9,0
Falcons,Chris Draft,2003,16,16
Falcons,T.J. Duckett,2003,16,10
Falcons,LaTarence Dunbar,2003,5,0
Falcons,Warrick Dunn,2003,11,6
Falcons,Terrence Edwards,2003,6,0
Falcons,Jimmy Farris,2003,16,0
Falcons,Jay Feely,2003,16,0
Falcons,Brian Finneran,2003,12,10
Falcons,Kynan Forney,2003,16,16
Falcons,Roberto Garza,2003,14,8
Falcons,Justin Griffith,2003,16,11
Falcons,Cory Hall,2003,11,10
Falcons,Travis Hall,2003,15,2
Falcons,Ed Jasper,2003,14,14
Falcons,Travis Jervey,2003,15,0
Falcons,Doug Johnson,2003,10,8
Falcons,Ellis Johnson,2003,16,3
Falcons,Patrick Kerney,2003,16,16
Falcons,Kurt Kittner,2003,7,4
Falcons,Brian Kozlowski,2003,16,9
Falcons,George Layne,2003,3,0
Falcons,Kevin Mathis,2003,14,3
Falcons,Tod McBride,2003,12,9
Falcons,Gerald McBurrows,2003,13,2
Falcons,Kevin McCadam,2003,12,3
Falcons,Todd McClure,2003,16,16
Falcons,Quentin McCord,2003,9,2
Falcons,Chris Mohr,2003,16,0
Falcons,Michael Moore,2003,2,0
Falcons,Dwayne Morgan,2003,5,0
Falcons,Keith Newman,2003,12,11
Falcons,Will Overstreet,2003,4,2
Falcons,Peerless Price,2003,16,15
Falcons,Derek Rackley,2003,16,1
Falcons,Karon Riley,2003,16,0
Falcons,Terrence Robinson,2003,1,0
Falcons,Travaris Robinson,2003,5,1
Falcons,Sam Rogers,2003,2,2
Falcons,Derek Ross,2003,2,0
Falcons,Allen Rossum,2003,16,0
Falcons,Twan Russell,2003,16,0
Falcons,Bryan Scott,2003,15,6
Falcons,Siddeeq Shabazz,2003,7,0
Falcons,Kevin Shaffer,2003,16,8
Falcons,Brady Smith,2003,16,14
Falcons,Matt Stewart,2003,16,16
Falcons,Artie Ulmer,2003,16,0
Falcons,Demetrin Veal,2003,3,0
Falcons,Michael Vick,2003,5,4
Falcons,Todd Weiner,2003,16,16
Falcons,Bob Whitfield,2003,8,8
Falcons,Tyrone Williams,2003,6,6
Falcons,Aaron Beasley,2004,14,3
Falcons,Eric Beverly,2004,13,3
Falcons,Martin Bibla,2004,11,0
Falcons,Dwayne Blakley,2004,15,1
Falcons,Keith Brooking,2004,16,16
Falcons,Roderick Coleman,2004,13,13
Falcons,Alge Crumpler,2004,14,14
Falcons,Carey Davis,2004,2,0
Falcons,Chris Draft,2004,14,13
Falcons,T.J. Duckett,2004,13,0
Falcons,Jamie Duncan,2004,4,2
Falcons,Warrick Dunn,2004,16,16
Falcons,Jimmy Farris,2004,14,0
Falcons,Jay Feely,2004,16,0
Falcons,Brian Finneran,2004,12,1
Falcons,Kynan Forney,2004,16,16
Falcons,Roberto Garza,2004,16,15
Falcons,Junior Glymph,2004,3,0
Falcons,Justin Griffith,2004,12,11
Falcons,Cory Hall,2004,14,13
Falcons,DeAngelo Hall,2004,10,9
Falcons,Travis Hall,2004,15,0
Falcons,Steve Herndon,2004,15,1
Falcons,Ed Jasper,2004,12,12
Falcons,Michael Jenkins,2004,16,0
Falcons,Eric Johnson,2004,16,0
Falcons,Patrick Kerney,2004,16,15
Falcons,Austin King,2004,4,0
Falcons,Antwan Lake,2004,16,2
Falcons,Chad Lavalais,2004,16,6
Falcons,George Layne,2004,2,0
Falcons,Kevin Mathis,2004,15,12
Falcons,Kevin McCadam,2004,16,2
Falcons,Todd McClure,2004,16,16
Falcons,Fred McCrary,2004,3,2
Falcons,Terrence Melton,2004,1,0
Falcons,Chris Mohr,2004,16,0
Falcons,Michael Moore,2004,1,1
Falcons,Christian Morton,2004,2,0
Falcons,Jared Peck,2004,1,0
Falcons,Cleveland Pinkney,2004,3,0
Falcons,Peerless Price,2004,16,15
Falcons,Stanley Pritchett,2004,14,2
Falcons,Etric Pruitt,2004,3,0
Falcons,Derek Rackley,2004,16,0
Falcons,Karon Riley,2004,1,0
Falcons,Allen Rossum,2004,16,1
Falcons,Darnell Sanders,2004,2,0
Falcons,Matt Schaub,2004,6,1
Falcons,Bryan Scott,2004,16,16
Falcons,Siddeeq Shabazz,2004,15,0
Falcons,Kevin Shaffer,2004,15,15
Falcons,Brady Smith,2004,16,16
Falcons,Matt Stewart,2004,16,15
Falcons,Artie Ulmer,2004,16,0
Falcons,Khaleed Vaughn,2004,3,0
Falcons,Michael Vick,2004,15,15
Falcons,Jason Webster,2004,10,9
Falcons,Todd Weiner,2004,16,16
Falcons,Dez White,2004,16,15
Falcons,Demorrio Williams,2004,16,1
Falcons,Jason Wright,2004,2,0
Falcons,Jonathan Babineaux,2005,16,6
Falcons,Eric Beverly,2005,16,2
Falcons,Dwayne Blakley,2005,16,1
Falcons,Michael Boley,2005,16,11
Falcons,Keith Brooking,2005,16,16
Falcons,Romby Bryant,2005,3,0
Falcons,Keion Carpenter,2005,15,15
Falcons,Antoine Cash,2005,3,0
Falcons,Chris Cash,2005,3,0
Falcons,Ben Claxton,2005,2,0
Falcons,DeAndra Cobb,2005,3,0
Falcons,Roderick Coleman,2005,16,16
Falcons,Alge Crumpler,2005,16,16
Falcons,Chauncey Davis,2005,16,5
Falcons,T.J. Duckett,2005,14,0
Falcons,Kevin Dudley,2005,1,0
Falcons,Warrick Dunn,2005,16,16
Falcons,Antuan Edwards,2005,4,1
Falcons,Brian Finneran,2005,16,7
Falcons,Kynan Forney,2005,16,16
Falcons,Junior Glymph,2005,3,0
Falcons,Justin Griffith,2005,16,15
Falcons,DeAngelo Hall,2005,15,15
Falcons,Ed Hartwell,2005,5,5
Falcons,Ronnie Heard,2005,16,5
Falcons,Michael Jenkins,2005,14,12
Falcons,Patrick Kerney,2005,16,16
Falcons,Austin King,2005,16,1
Falcons,Michael Koenen,2005,16,0
Falcons,Antwan Lake,2005,13,2
Falcons,Chad Lavalais,2005,14,14
Falcons,John Leake,2005,8,0
Falcons,Matt Lehr,2005,15,15
Falcons,Omare Lowe,2005,16,1
Falcons,Kevin McCadam,2005,16,0
Falcons,Todd McClure,2005,16,16
Falcons,Fred McCrary,2005,15,0
Falcons,Christian Morton,2005,4,1
Falcons,Cam Newton,2005,6,0
Falcons,Jerome Pathon,2005,9,0
Falcons,Todd Peterson,2005,16,0
Falcons,Derek Rackley,2005,16,0
Falcons,Ike Reese,2005,16,0
Falcons,Constantin Ritzmann,2005,1,0
Falcons,Allen Rossum,2005,10,0
Falcons,Josh Savage,2005,1,0
Falcons,Matt Schaub,2005,16,1
Falcons,Bryan Scott,2005,16,13
Falcons,Kevin Shaffer,2005,16,16
Falcons,Darrell Shropshire,2005,10,0
Falcons,Brady Smith,2005,5,5
Falcons,Barry Stokes,2005,16,1
Falcons,Leigh Torrence,2005,10,0
Falcons,Ahmad Treaudo,2005,1,0
Falcons,Artie Ulmer,2005,9,0
Falcons,Michael Vick,2005,15,15
Falcons,Jason Webster,2005,15,13
Falcons,Todd Weiner,2005,15,15
Falcons,Dez White,2005,6,3
Falcons,Roddy White,2005,16,8
Falcons,Demorrio Williams,2005,16,16
Falcons,John Abraham,2006,8,7
Falcons,P.J. Alexander,2006,4,4
Falcons,Morten Andersen,2006,14,0
Falcons,Jonathan Babineaux,2006,16,1
Falcons,Jordan Beck,2006,15,0
Falcons,Eric Beverly,2006,16,2
Falcons,Dwayne Blakley,2006,16,4
Falcons,Michael Boley,2006,16,13
Falcons,Keith Brooking,2006,16,16
Falcons,Paul Carrington,2006,15,2
Falcons,Tyson Clabo,2006,10,10
Falcons,Roderick Coleman,2006,15,15
Falcons,Chris Crocker,2006,16,16
Falcons,Alge Crumpler,2006,16,16
Falcons,Chauncey Davis,2006,16,13
Falcons,Kevin Dudley,2006,1,0
Falcons,Warrick Dunn,2006,16,16
Falcons,Jamin Elliott,2006,1,0
Falcons,Kynan Forney,2006,7,7
Falcons,Wayne Gandy,2006,16,16
Falcons,Justin Griffith,2006,16,11
Falcons,DeAngelo Hall,2006,16,16
Falcons,Ed Hartwell,2006,8,6
Falcons,Grady Jackson,2006,16,15
Falcons,Marlion Jackson,2006,1,0
Falcons,T.J. Jackson,2006,5,0
Falcons,Brandon Jamison,2006,3,0
Falcons,Michael Jenkins,2006,16,16
Falcons,Adam Jennings,2006,15,0
Falcons,Derrick Johnson,2006,2,0
Falcons,Patrick Kerney,2006,9,9
Falcons,Austin King,2006,14,0
Falcons,Michael Koenen,2006,16,0
Falcons,John Leake,2006,14,0
Falcons,Matt Lehr,2006,11,11
Falcons,Ashley Lelie,2006,15,10
Falcons,Omare Lowe,2006,16,0
Falcons,Josh Mallard,2006,14,1
Falcons,Kevin Mathis,2006,8,0
Falcons,Todd McClure,2006,16,16
Falcons,Fred McCrary,2006,15,0
Falcons,Lawyer Milloy,2006,16,16
Falcons,Cam Newton,2006,3,0
Falcons,Jerious Norwood,2006,14,0
Falcons,Quinn Ojinnaka,2006,11,0
Falcons,Frank Omiyale,2006,1,0
Falcons,Ike Reese,2006,16,0
Falcons,Jamal Robertson,2006,1,0
Falcons,Allen Rossum,2006,16,6
Falcons,Matt Schaub,2006,16,0
Falcons,Lance Schulters,2006,7,1
Falcons,Darrell Shropshire,2006,13,1
Falcons,Boone Stutz,2006,16,0
Falcons,Nick Turnbull,2006,2,0
Falcons,Michael Vick,2006,16,16
Falcons,Jason Webster,2006,8,7
Falcons,Todd Weiner,2006,16,16
Falcons,Roddy White,2006,16,5
Falcons,Demorrio Williams,2006,16,10
Falcons,Jimmy Williams,2006,13,5
Falcons,Kevin Youngblood,2006,1,0
Falcons,John Abraham,2007,16,16
Falcons,Morten Andersen,2007,14,0
Falcons,Courtney Anderson,2007,2,0
Falcons,Jamaal Anderson,2007,16,16
Falcons,Tim Anderson,2007,5,0
Falcons,Jonathan Babineaux,2007,14,9
Falcons,D'Anthony Batiste,2007,4,4
Falcons,Dwayne Blakley,2007,12,3
Falcons,Justin Blalock,2007,14,14
Falcons,Michael Boley,2007,16,16
Falcons,Keith Brooking,2007,16,16
Falcons,Tyson Clabo,2007,11,11
Falcons,Roderick Coleman,2007,5,5
Falcons,Chris Crocker,2007,14,14
Falcons,Alge Crumpler,2007,14,10
Falcons,Harvey Dahl,2007,1,0
Falcons,Chauncey Davis,2007,16,0
Falcons,Warrick Dunn,2007,16,15
Falcons,Kynan Forney,2007,14,14
Falcons,Renardo Foster,2007,7,2
Falcons,Wayne Gandy,2007,5,5
Falcons,Brent Grimes,2007,2,0
Falcons,DeAngelo Hall,2007,16,15
Falcons,Joey Harrington,2007,12,10
Falcons,Antoine Harris,2007,13,0
Falcons,Joe Horn,2007,12,12
Falcons,Chris Houston,2007,16,11
Falcons,Kevin Huntley,2007,5,0
Falcons,David Irons,2007,15,0
Falcons,Grady Jackson,2007,7,7
Falcons,Michael Jenkins,2007,15,6
Falcons,Adam Jennings,2007,16,2
Falcons,Derrick Jones,2007,1,0
Falcons,Michael Koenen,2007,16,0
Falcons,Byron Leftwich,2007,3,2
Falcons,Trey Lewis,2007,9,5
Falcons,Jesse Mahelona,2007,1,0
Falcons,Josh Mallard,2007,3,0
Falcons,Todd McClure,2007,16,16
Falcons,Corey McIntyre,2007,14,0
Falcons,Lawyer Milloy,2007,16,16
Falcons,Martrez Milner,2007,8,2
Falcons,Ovie Mughelli,2007,16,7
Falcons,Stephen Nicholas,2007,13,0
Falcons,Jerious Norwood,2007,15,2
Falcons,Quinn Ojinnaka,2007,11,7
Falcons,Terrance Pennington,2007,5,0
Falcons,Artose Pinner,2007,7,0
Falcons,Matt Prater,2007,2,0
Falcons,Chris Redman,2007,7,4
Falcons,Laurent Robinson,2007,15,6
Falcons,Lewis Sanders,2007,14,6
Falcons,Mike Schneck,2007,12,0
Falcons,Jason Snelling,2007,7,0
Falcons,Montavious Stanley,2007,14,6
Falcons,Daren Stone,2007,12,0
Falcons,Boone Stutz,2007,4,0
Falcons,Tony Taylor,2007,16,0
Falcons,Eric Weems,2007,1,0
Falcons,Todd Weiner,2007,8,7
Falcons,Roddy White,2007,16,15
Falcons,Ben Wilkerson,2007,16,0
Falcons,Marcus Wilkins,2007,15,0
Falcons,Demorrio Williams,2007,16,16
Falcons,Jimmy Williams,2007,14,2
Falcons,Travis Williams,2007,6,0
Falcons,John Abraham,2008,16,16
Falcons,Jamaal Anderson,2008,15,15
Falcons,Jonathan Babineaux,2008,16,16
Falcons,Sam Baker,2008,8,5
Falcons,Kroy Biermann,2008,16,0
Falcons,Justin Blalock,2008,16,16
Falcons,Michael Boley,2008,16,12
Falcons,Eric Brock,2008,1,0
Falcons,Keith Brooking,2008,16,16
Falcons,Tyson Clabo,2008,16,16
Falcons,Erik Coleman,2008,16,16
Falcons,Harvey Dahl,2008,16,16
Falcons,Chauncey Davis,2008,16,1
Falcons,Thomas DeCoud,2008,10,0
Falcons,Harry Douglas,2008,16,0
Falcons,Jason Elam,2008,16,0
Falcons,Brian Finneran,2008,16,0
Falcons,Domonique Foxworth,2008,14,10
Falcons,Simon Fraser,2008,5,0
Falcons,Jamaal Fudge,2008,11,1
Falcons,Wayne Gandy,2008,7,0
Falcons,Brent Grimes,2008,12,6
Falcons,Antoine Harris,2008,12,0
Falcons,Ben Hartsock,2008,11,11
Falcons,Chris Houston,2008,16,16
Falcons,David Irons,2008,5,0
Falcons,Chevis Jackson,2008,16,1
Falcons,Grady Jackson,2008,15,14
Falcons,Jason Jefferson,2008,13,1
Falcons,Michael Jenkins,2008,16,12
Falcons,Adam Jennings,2008,7,0
Falcons,Michael Koenen,2008,16,0
Falcons,Curtis Lofton,2008,16,15
Falcons,Todd McClure,2008,16,16
Falcons,Lawyer Milloy,2008,15,15
Falcons,Kindal Moorehead,2008,14,1
Falcons,Ovie Mughelli,2008,16,13
Falcons,Stephen Nicholas,2008,16,0
Falcons,Jerious Norwood,2008,16,0
Falcons,Quinn Ojinnaka,2008,8,0
Falcons,Justin Peelle,2008,16,11
Falcons,Marcus Pollard,2008,1,0
Falcons,Jason Rader,2008,6,1
Falcons,Laurent Robinson,2008,6,0
Falcons,Matt Ryan,2008,16,16
Falcons,Mike Schneck,2008,16,0
Falcons,Jason Snelling,2008,16,1
Falcons,Alex Stepanovich,2008,4,0
Falcons,Michael Turner,2008,16,16
Falcons,Eric Weems,2008,6,0
Falcons,Todd Weiner,2008,16,11
Falcons,Roddy White,2008,16,15
Falcons,Ben Wilkerson,2008,13,0
Falcons,Coy Wire,2008,16,4
Falcons,John Abraham,2009,16,15
Falcons,Spencer Adkins,2009,5,0
Falcons,Jamaal Anderson,2009,13,13
Falcons,Jonathan Babineaux,2009,16,16
Falcons,Sam Baker,2009,14,14
Falcons,Kroy Biermann,2009,16,2
Falcons,Justin Blalock,2009,16,16
Falcons,Marty Booker,2009,16,1
Falcons,Eric Brock,2009,2,0
Falcons,Matt Bryant,2009,5,0
Falcons,Tyson Clabo,2009,16,16
Falcons,Erik Coleman,2009,16,16
Falcons,Harvey Dahl,2009,11,11
Falcons,Chauncey Davis,2009,16,4
Falcons,Thomas DeCoud,2009,16,16
Falcons,Jason Elam,2009,11,0
Falcons,Brian Finneran,2009,10,2
Falcons,Jamaal Fudge,2009,2,0
Falcons,Tony Gilbert,2009,12,0
Falcons,Tony Gonzalez,2009,16,16
Falcons,Brent Grimes,2009,16,8
Falcons,Antoine Harris,2009,10,0
Falcons,Verron Haynes,2009,7,2
Falcons,Tye Hill,2009,8,3
Falcons,Chris Houston,2009,12,10
Falcons,Chevis Jackson,2009,15,2
Falcons,Robert James,2009,1,0
Falcons,Michael Jenkins,2009,15,9
Falcons,Peria Jerry,2009,2,2
Falcons,Thomas Johnson,2009,13,10
Falcons,Michael Koenen,2009,16,0
Falcons,Trey Lewis,2009,8,1
Falcons,Curtis Lofton,2009,16,16
Falcons,Todd McClure,2009,16,16
Falcons,William Moore,2009,2,0
Falcons,Ovie Mughelli,2009,14,7
Falcons,Stephen Nicholas,2009,16,13
Falcons,Jerious Norwood,2009,10,4
Falcons,Quinn Ojinnaka,2009,9,5
Falcons,Chris Owens,2009,16,6
Falcons,Justin Peelle,2009,15,8
Falcons,Charlie Peprah,2009,2,0
Falcons,Mike Peterson,2009,16,16
Falcons,Bryan Pittman,2009,4,0
Falcons,Chris Redman,2009,6,2
Falcons,Garrett Reynolds,2009,4,0
Falcons,Brett Romberg,2009,9,0
Falcons,Matt Ryan,2009,14,14
Falcons,Mike Schneck,2009,7,0
Falcons,Lawrence Sidbury,2009,16,0
Falcons,Jason Snelling,2009,14,2
Falcons,Aaron Stecker,2009,9,0
Falcons,Will Svitek,2009,13,2
Falcons,Michael Turner,2009,11,11
Falcons,Vance Walker,2009,10,1
Falcons,Eric Weems,2009,16,0
Falcons,Roddy White,2009,16,16
Falcons,Brian Williams,2009,5,5
Falcons,Coy Wire,2009,16,1
Falcons,Joe Zelenka,2009,5,0
Falcons,Keith Zinger,2009,15,2
Falcons,John Abraham,2010,15,13
Falcons,Spencer Adkins,2010,9,0
Falcons,Jamaal Anderson,2010,16,3
Falcons,Jonathan Babineaux,2010,15,15
Falcons,Sam Baker,2010,16,16
Falcons,Kroy Biermann,2010,16,14
Falcons,Justin Blalock,2010,16,16
Falcons,Rob Bruggeman,2010,1,0
Falcons,Matt Bryant,2010,16,0
Falcons,Tyson Clabo,2010,16,16
Falcons,Erik Coleman,2010,12,1
Falcons,Harvey Dahl,2010,16,16
Falcons,Chauncey Davis,2010,16,2
Falcons,Thomas DeCoud,2010,16,16
Falcons,Harry Douglas,2010,16,4
Falcons,Brian Finneran,2010,16,1
Falcons,Dominique Franks,2010,2,0
Falcons,Tony Gonzalez,2010,16,16
Falcons,Brent Grimes,2010,16,16
Falcons,Joe Hawley,2010,15,0
Falcons,Michael Jenkins,2010,11,9
Falcons,Peria Jerry,2010,16,0
Falcons,Gartrell Johnson,2010,9,0
Falcons,Michael Koenen,2010,16,0
Falcons,Trey Lewis,2010,1,1
Falcons,Curtis Lofton,2010,16,16
Falcons,Todd McClure,2010,16,16
Falcons,William Moore,2010,16,15
Falcons,Ovie Mughelli,2010,16,6
Falcons,Stephen Nicholas,2010,16,11
Falcons,Jerious Norwood,2010,2,0
Falcons,Chris Owens,2010,16,3
Falcons,Michael Palmer,2010,14,1
Falcons,Justin Peelle,2010,13,8
Falcons,Corey Peters,2010,16,15
Falcons,Mike Peterson,2010,16,13
Falcons,Chris Redman,2010,2,0
Falcons,Dunta Robinson,2010,15,15
Falcons,Matt Ryan,2010,16,16
Falcons,Shann Schillinger,2010,15,0
Falcons,Lawrence Sidbury,2010,6,0
Falcons,Antone Smith,2010,9,0
Falcons,Jason Snelling,2010,14,0
Falcons,Will Svitek,2010,16,0
Falcons,Michael Turner,2010,16,15
Falcons,Vance Walker,2010,16,1
Falcons,Sean Weatherspoon,2010,11,5
Falcons,Eric Weems,2010,16,4
Falcons,Roddy White,2010,16,16
Falcons,Brian Williams,2010,16,1
Falcons,Coy Wire,2010,15,0
Falcons,Joe Zelenka,2010,16,0
Falcons,John Abraham,2011,15,15
Falcons,Spencer Adkins,2011,10,1
Falcons,Jonathan Babineaux,2011,13,13
Falcons,Sam Baker,2011,12,6
Falcons,Kroy Biermann,2011,16,1
Falcons,Justin Blalock,2011,16,16
Falcons,Matthew Bosher,2011,16,0
Falcons,Rob Bruggeman,2011,1,0
Falcons,Matt Bryant,2011,16,0
Falcons,Kirk Chambers,2011,3,0
Falcons,Tyson Clabo,2011,16,16
Falcons,Kevin Cone,2011,1,0
Falcons,Mike Cox,2011,9,5
Falcons,Thomas DeCoud,2011,16,15
Falcons,Akeem Dent,2011,16,0
Falcons,Harry Douglas,2011,16,4
Falcons,Ray Edwards,2011,16,16
Falcons,Dominique Franks,2011,14,4
Falcons,Tony Gonzalez,2011,16,16
Falcons,Brent Grimes,2011,12,12
Falcons,Joe Hawley,2011,16,12
Falcons,Kelvin Hayden,2011,8,1
Falcons,Robert James,2011,1,0
Falcons,Peria Jerry,2011,16,4
Falcons,Mike Johnson,2011,2,0
Falcons,Julio Jones,2011,13,13
Falcons,Reggie Kelly,2011,16,2
Falcons,Curtis Lofton,2011,16,16
Falcons,Todd McClure,2011,13,13
Falcons,Kerry Meier,2011,12,0
Falcons,William Moore,2011,12,11
Falcons,Ovie Mughelli,2011,7,5
Falcons,Stephen Nicholas,2011,10,8
Falcons,Chris Owens,2011,14,2
Falcons,Michael Palmer,2011,16,2
Falcons,Corey Peters,2011,15,15
Falcons,Mike Peterson,2011,15,4
Falcons,Carlton Powell,2011,3,0
Falcons,Chris Redman,2011,5,0
Falcons,Garrett Reynolds,2011,16,7
Falcons,Dunta Robinson,2011,16,16
Falcons,Jacquizz Rodgers,2011,16,0
Falcons,Brett Romberg,2011,2,0
Falcons,Matt Ryan,2011,16,16
Falcons,James Sanders,2011,15,6
Falcons,Shann Schillinger,2011,16,0
Falcons,Lawrence Sidbury,2011,16,0
Falcons,Antone Smith,2011,12,0
Falcons,Jason Snelling,2011,15,0
Falcons,Will Svitek,2011,16,10
Falcons,Michael Turner,2011,16,15
Falcons,Vance Walker,2011,16,0
Falcons,Darrin Walls,2011,5,0
Falcons,Sean Weatherspoon,2011,16,16
Falcons,Eric Weems,2011,16,2
Falcons,Roddy White,2011,16,16
Falcons,Joe Zelenka,2011,16,0
Falcons,John Abraham,2012,16,15
Falcons,Jonathan Babineaux,2012,16,16
Falcons,Sam Baker,2012,16,16
Falcons,Kroy Biermann,2012,16,3
Falcons,Justin Blalock,2012,16,16
Falcons,Matthew Bosher,2012,16,0
Falcons,Matt Bryant,2012,16,0
Falcons,Tyson Clabo,2012,16,16
Falcons,Chase Coffman,2012,5,0
Falcons,Kevin Cone,2012,12,0
Falcons,Mike Cox,2012,8,7
Falcons,Dominique Davis,2012,1,0
Falcons,Drew Davis,2012,16,0
Falcons,Thomas DeCoud,2012,16,16
Falcons,Akeem Dent,2012,16,13
Falcons,Harry Douglas,2012,15,1
Falcons,Ray Edwards,2012,9,4
Falcons,Dominique Franks,2012,16,0
Falcons,Tommy Gallarda,2012,9,0
Falcons,Tony Gonzalez,2012,16,16
Falcons,Brent Grimes,2012,1,1
Falcons,Josh Harris,2012,16,0
Falcons,Joe Hawley,2012,6,0
Falcons,Lamar Holmes,2012,1,0
Falcons,Chris Hope,2012,16,4
Falcons,Robert James,2012,16,0
Falcons,Peria Jerry,2012,14,9
Falcons,Mike Johnson,2012,16,1
Falcons,Terrence Johnson,2012,2,0
Falcons,Julio Jones,2012,16,15
Falcons,Peter Konz,2012,16,10
Falcons,Jonathan Massaquoi,2012,8,0
Falcons,Cliff Matthews,2012,10,0
Falcons,Robert McClain,2012,15,3
Falcons,Todd McClure,2012,16,16
Falcons,Luke McCown,2012,2,0
Falcons,Charles Mitchell,2012,10,0
Falcons,William Moore,2012,12,12
Falcons,Stephen Nicholas,2012,16,15
Falcons,Chris Owens,2012,13,1
Falcons,Michael Palmer,2012,13,2
Falcons,Corey Peters,2012,10,8
Falcons,Mike Peterson,2012,16,3
